r_err	mag	sus	N	T	h	gamma	n	filetered error
0.085833425	0.000229091	0.999999948	100	4.232	0	2.105	100	0.085833425
0.085770134	0.000652727	0.999999574	100	4.808	0	2.385	100	0.085770134
0.085762525	0.004210909	0.999982268	100	3.752	0	2.135	100	0.085762525
0.08571685	0.000343636	0.999999882	100	3.752	0	2.195	100	0.08571685
0.085645415	0.002761818	0.999992372	100	3.752	0	2.32	100	0.085645415
0.085628858	0.001978182	0.999996087	100	4.472	0	2.46	100	0.085628858
0.08560679	0.002285455	0.999994777	100	3.416	0	2.49	100	0.08560679
0.085594621	0.001483636	0.999997799	100	4.904	0	2.465	100	0.085594621
0.0855713	0.001272727	0.99999838	100	3.416	0	2.38	100	0.0855713
0.085548958	0.003727273	0.999986107	100	4.376	0	2.45	100	0.085548958
0.085482581	0.000821818	0.999999325	100	4.472	0	2.34	100	0.085482581
0.085441889	0.002869091	0.999991768	100	5	0	2.425	100	0.085441889
0.085425497	0.000949091	0.999999099	100	4.184	0	2.345	100	0.085425497
0.085398016	0.001192727	0.999998577	100	4.904	0	2.4	100	0.085398016
0.085364406	0.002356364	0.999994448	100	3.176	0	2.23	100	0.085364406
0.085364094	0.00258	0.999993344	100	3.944	0	2.435	100	0.085364094
0.085342088	0.002669091	0.999992876	100	4.328	0	2.455	100	0.085342088
0.085330372	0.000147273	0.999999978	100	4.808	0	2.425	100	0.085330372
0.085268556	0.001407273	0.99999802	100	3.368	0	2.475	100	0.085268556
0.085257728	0.000778182	0.999999394	100	4.568	0	2.315	100	0.085257728
0.085253136	0.00042	0.999999824	100	4.328	0	2.43	100	0.085253136
0.08515337	0.009690909	0.999906086	100	3.848	0	2.175	100	0.08515337
0.085131206	0.002345455	0.999994499	100	4.232	0	2.43	100	0.085131206
0.085087611	0.001956364	0.999996173	100	4.184	0	2.35	100	0.085087611
0.085060486	0.000674545	0.999999545	100	4.76	0	2.335	100	0.085060486
0.085052324	0.003067273	0.999990592	100	3.608	0	2.5	100	0.085052324
0.085036642	0.003225455	0.999989596	100	3.8	0	2.23	100	0.085036642
0.084882285	0.000483636	0.999999766	100	5	0	2.395	100	0.084882285
0.084882226	0.002490909	0.999993795	100	4.232	0	2.5	100	0.084882226
0.084862989	0.001223636	0.999998503	100	4.76	0	2.215	100	0.084862989
0.084815524	0.004725455	0.99997767	100	4.904	0	2.49	100	0.084815524
0.08472377	0.002287273	0.999994768	100	4.568	0	2.26	100	0.08472377
0.084653753	0.000172727	0.99999997	100	3.512	0	2.49	100	0.084653753
0.084623752	4.18E-05	0.999999998	100	4.088	0	2.315	100	0.084623752
0.084566477	1.82E-05	1	100	4.856	0	2.18	100	0.084566477
0.08455688	0.001463636	0.999997858	100	4.04	0	2.455	100	0.08455688
0.084540778	0.002	0.999996	100	4.088	0	2.445	100	0.084540778
0.084536057	0.001843636	0.999996601	100	4.664	0	2.445	100	0.084536057
0.084532996	0.000292727	0.999999914	100	4.088	0	2.24	100	0.084532996
0.084526871	0.001472727	0.999997831	100	4.616	0	2.45	100	0.084526871
0.084508829	0.001974545	0.999996101	100	3.272	0	2.43	100	0.084508829
0.084508816	0.003261818	0.999989361	100	4.712	0	2.295	100	0.084508816
0.084492895	0.001305455	0.999998296	100	4.856	0	2.265	100	0.084492895
0.084436963	0.005189091	0.999973073	100	3.704	0	2.17	100	0.084436963
0.084411186	0.005552727	0.999969167	100	4.088	0	2.34	100	0.084411186
0.0843178	0.015330909	0.999764963	100	3.992	0	2.08	100	0.0843178
0.08428215	0.187116364	0.964987466	100	3.896	0	2.08	100	0.08428215
0.084242269	0.001921818	0.999996307	100	4.52	0	2.425	100	0.084242269
0.084082279	0.001338182	0.999998209	100	4.616	0	2.48	100	0.084082279
0.08404751	0.000863636	0.999999254	100	4.904	0	2.14	100	0.08404751
0.084034405	0.0005	0.99999975	100	5	0	2.495	100	0.084034405
0.084014462	0.001538182	0.999997634	100	4.76	0	2.36	100	0.084014462
0.083999393	0.000809091	0.999999345	100	4.424	0	2.435	100	0.083999393
0.083993319	0.0009	0.99999919	100	4.616	0	2.415	100	0.083993319
0.083991767	0.000505455	0.999999745	100	4.232	0	2.33	100	0.083991767
0.083989923	2.91E-05	0.999999999	100	4.712	0	2.425	100	0.083989923
0.083971473	0.00124	0.999998462	100	4.712	0	2.1	100	0.083971473
0.083957931	0.001221818	0.999998507	100	4.472	0	2.44	100	0.083957931
0.083856323	0.00062	0.999999616	100	4.568	0	2.425	100	0.083856323
0.083850354	0.000625455	0.999999609	100	4.712	0	2.5	100	0.083850354
0.083834881	0.001203636	0.999998551	100	4.76	0	2.47	100	0.083834881
0.083808419	0.001501818	0.999997745	100	2.6	0	2.44	100	0.083808419
0.083808207	0.003496364	0.999987775	100	4.088	0	2.185	100	0.083808207
0.083801207	0.003561818	0.999987313	100	4.904	0	2.045	100	0.083801207
0.083799789	0.000523636	0.999999726	100	3.512	0	2.5	100	0.083799789
0.083789886	0.001403636	0.99999803	100	5	0	2.49	100	0.083789886
0.083779621	0.00018	0.999999968	100	4.664	0	2.385	100	0.083779621
0.083768849	0.009823636	0.999903496	100	3.704	0	2.38	100	0.083768849
0.083750478	0.009470909	0.999910302	100	3.704	0	2.405	100	0.083750478
0.083626548	0.002056364	0.999995771	100	4.568	0	2.175	100	0.083626548
0.083602278	0.000221818	0.999999951	100	4.616	0	2.17	100	0.083602278
0.083579404	3.27E-05	0.999999999	100	3.656	0	2.24	100	0.083579404
0.083549706	0.000510909	0.999999739	100	3.8	0	2.48	100	0.083549706
0.083491589	0.003545455	0.99998743	100	3.944	0	2.32	100	0.083491589
0.08348143	0.000510909	0.999999739	100	3.992	0	2.405	100	0.08348143
0.083438418	0.000541818	0.999999706	100	4.376	0	2.485	100	0.083438418
0.083435632	0.001074545	0.999998845	100	4.136	0	2.475	100	0.083435632
0.083413834	0.002474545	0.999993877	100	3.848	0	2.085	100	0.083413834
0.083393323	0.001774545	0.999996851	100	2.984	0	2.43	100	0.083393323
0.083362966	0.00252	0.99999365	100	4.76	0	2.495	100	0.083362966
0.083314869	0.002434545	0.999994073	100	4.76	0	2.435	100	0.083314869
0.083282362	0.001567273	0.999997544	100	3.608	0	2.225	100	0.083282362
0.083245413	0.000625455	0.999999609	100	4.328	0	2.5	100	0.083245413
0.083175872	0.001287273	0.999998343	100	4.04	0	2.415	100	0.083175872
0.083148574	0.001969091	0.999996123	100	5	0	2.285	100	0.083148574
0.083073324	0.001016364	0.999998967	100	4.232	0	2.3	100	0.083073324
0.08304558	0.000729091	0.999999468	100	4.568	0	2.435	100	0.08304558
0.082996336	0.001132727	0.999998717	100	4.808	0	2.485	100	0.082996336
0.082932068	0.000523636	0.999999726	100	4.184	0	2.33	100	0.082932068
0.082922241	0.000714545	0.999999489	100	3.464	0	2.47	100	0.082922241
0.082914832	0.001478182	0.999997815	100	4.232	0	2.42	100	0.082914832
0.082904548	0.004058182	0.999983531	100	4.568	0	2.45	100	0.082904548
0.082881743	0.000421818	0.999999822	100	3.704	0	2.455	100	0.082881743
0.082878194	0.003596364	0.999987066	100	3.944	0	2.09	100	0.082878194
0.082862352	0.001272727	0.99999838	100	3.176	0	2.39	100	0.082862352
0.082811977	0.002292727	0.999994743	100	5	0	2.25	100	0.082811977
0.082790532	0.003498182	0.999987763	100	4.616	0	2.305	100	0.082790532
0.08278432	0.000429091	0.999999816	100	4.952	0	2.45	100	0.08278432
0.082782908	5.82E-05	0.999999997	100	4.76	0	2.42	100	0.082782908
0.082711325	0.000763636	0.999999417	100	4.376	0	2.5	100	0.082711325
0.082698693	0.000712727	0.999999492	100	4.664	0	2.355	100	0.082698693
0.082697294	0.003769091	0.999985794	100	3.944	0	2.485	100	0.082697294
0.082664403	0.002001818	0.999995993	100	4.04	0	2.475	100	0.082664403
0.082652154	0.000567273	0.999999678	100	4.328	0	2.295	100	0.082652154
0.082637752	0.002069091	0.999995719	100	4.424	0	2.225	100	0.082637752
0.08261319	0.013010909	0.999830716	100	3.752	0	2.355	100	0.08261319
0.082598216	0.004149091	0.999982785	100	4.184	0	2.385	100	0.082598216
0.08252871	0.002774545	0.999992302	100	4.472	0	2.355	100	0.08252871
0.082449011	0.004185455	0.999982482	100	3.272	0	2.42	100	0.082449011
0.08242415	0.000370909	0.999999862	100	4.52	0	2.435	100	0.08242415
0.082323777	0.003849091	0.999985184	100	4.808	0	2.405	100	0.082323777
0.082277278	0.000814545	0.999999337	100	4.904	0	2.35	100	0.082277278
0.08222373	0.001765455	0.999996883	100	4.088	0	2.41	100	0.08222373
0.082207828	0.001972727	0.999996108	100	4.664	0	2.47	100	0.082207828
0.08210702	0.001810909	0.999996721	100	4.952	0	2.215	100	0.08210702
0.082080073	0.000521818	0.999999728	100	3.128	0	2.34	100	0.082080073
0.082055206	0.001670909	0.999997208	100	4.28	0	2.415	100	0.082055206
0.081980364	0.000609091	0.999999629	100	4.76	0	2.155	100	0.081980364
0.081845957	0.001423636	0.999997973	100	4.568	0	2.43	100	0.081845957
0.081811713	0.001129091	0.999998725	100	4.232	0	2.445	100	0.081811713
0.081708174	0.009705455	0.999905804	100	3.272	0	2.435	100	0.081708174
0.08170332	0.001265455	0.999998399	100	4.712	0	2.445	100	0.08170332
0.081644447	0.001774545	0.999996851	100	4.808	0	2.275	100	0.081644447
0.081583469	0.001301818	0.999998305	100	4.712	0	2.475	100	0.081583469
0.081568445	0.002630909	0.999993078	100	3.848	0	2.305	100	0.081568445
0.081515489	0.003434545	0.999988204	100	3.416	0	2.305	100	0.081515489
0.081507717	0.005914545	0.999965018	100	3.224	0	2.19	100	0.081507717
0.081464825	0.002887273	0.999991664	100	3.656	0	2.315	100	0.081464825
0.081431879	0.00136	0.99999815	100	4.184	0	2.45	100	0.081431879
0.081382284	0.002190909	0.9999952	100	4.712	0	2.28	100	0.081382284
0.081376175	0.001385455	0.999998081	100	4.424	0	2.43	100	0.081376175
0.081374752	0.001356364	0.99999816	100	3.944	0	2.475	100	0.081374752
0.081347022	0.003250909	0.999989432	100	3.992	0	2.185	100	0.081347022
0.081337259	0.002994545	0.999991033	100	4.184	0	2.485	100	0.081337259
0.081326845	0.00048	0.99999977	100	3.944	0	2.465	100	0.081326845
0.08124825	0.001587273	0.999997481	100	3.848	0	2.44	100	0.08124825
0.08123894	0.003541818	0.999987456	100	3.416	0	2.21	100	0.08123894
0.081232129	0.00088	0.999999226	100	2.648	0	2.47	100	0.081232129
0.081225099	0.014932727	0.999777014	100	3.08	0	2.38	100	0.081225099
0.081202321	0.002114545	0.999995529	100	4.712	0	2.31	100	0.081202321
0.081199497	0.000707273	0.9999995	100	3.656	0	2.495	100	0.081199497
0.081186437	0.000249091	0.999999938	100	4.328	0	2.46	100	0.081186437
0.081184553	0.001354545	0.999998165	100	4.856	0	2.345	100	0.081184553
0.081165558	0.001290909	0.999998334	100	4.952	0	2.23	100	0.081165558
0.081157258	0.000258182	0.999999933	100	4.664	0	2.24	100	0.081157258
0.081150917	0.003089091	0.999990458	100	4.04	0	2.19	100	0.081150917
0.081118176	0.002412727	0.999994179	100	4.856	0	2.175	100	0.081118176
0.081095521	0.000803636	0.999999354	100	4.04	0	2.465	100	0.081095521
0.081055247	0.00186	0.99999654	100	3.272	0	2.155	100	0.081055247
0.081017939	5.27E-05	0.999999997	100	4.376	0	2.4	100	0.081017939
0.081003122	0.004418182	0.99998048	100	5	0	2.225	100	0.081003122
0.080947781	0.003770909	0.99998578	100	4.76	0	2.07	100	0.080947781
0.080918034	0.001863636	0.999996527	100	3.464	0	2.4	100	0.080918034
0.08089782	0.000390909	0.999999847	100	4.664	0	2.35	100	0.08089782
0.080884103	0.002910909	0.999991527	100	3.416	0	2.15	100	0.080884103
0.080832252	0.003243636	0.999989479	100	4.136	0	2.42	100	0.080832252
0.080813829	0.000329091	0.999999892	100	4.568	0	2.305	100	0.080813829
0.080771079	0.000514545	0.999999735	100	5	0	2.165	100	0.080771079
0.080762293	0.001658182	0.99999725	100	3.416	0	2.47	100	0.080762293
0.080742779	0.000321818	0.999999896	100	3.032	0	2.27	100	0.080742779
0.080656306	0.000305455	0.999999907	100	4.136	0	2.405	100	0.080656306
0.08064262	0.000769091	0.999999408	100	4.472	0	2.25	100	0.08064262
0.08059965	0.001907273	0.999996362	100	5	0	2.48	100	0.08059965
0.080560273	0.010474545	0.999890284	100	3.8	0	2.315	100	0.080560273
0.080552708	0.001069091	0.999998857	100	4.232	0	2.37	100	0.080552708
0.080546706	0.001009091	0.999998982	100	4.76	0	2.325	100	0.080546706
0.080511032	0.000570909	0.999999674	100	4.856	0	2.195	100	0.080511032
0.080486733	0.000765455	0.999999414	100	4.136	0	2.335	100	0.080486733
0.080464036	0.000650909	0.999999576	100	4.616	0	2.495	100	0.080464036
0.080431262	0.000387273	0.99999985	100	4.568	0	2.46	100	0.080431262
0.08041678	0.000154545	0.999999976	100	4.232	0	2.215	100	0.08041678
0.080368826	0.000403636	0.999999837	100	4.232	0	2.22	100	0.080368826
0.080289576	0.002070909	0.999995711	100	4.28	0	2.37	100	0.080289576
0.080286466	0.001401818	0.999998035	100	3.992	0	2.435	100	0.080286466
0.080273322	0.001156364	0.999998663	100	2.984	0	2.42	100	0.080273322
0.080210281	0.001829091	0.999996654	100	4.136	0	2.47	100	0.080210281
0.080197225	0.090954545	0.991727271	100	2.456	0	2.42	100	0.080197225
0.080174928	0.000338182	0.999999886	100	4.712	0	2.355	100	0.080174928
0.08017449	0.003552727	0.999987378	100	4.952	0	2.355	100	0.08017449
0.080174234	0.001532727	0.999997651	100	4.28	0	2.1	100	0.080174234
0.080171045	0.000674545	0.999999545	100	3.944	0	2.45	100	0.080171045
0.080152462	0.00478	0.999977152	100	3.464	0	2.445	100	0.080152462
0.080094316	0.001467273	0.999997847	100	4.568	0	2.48	100	0.080094316
0.080077138	0.000485455	0.999999764	100	4.376	0	2.425	100	0.080077138
0.080076643	0.000981818	0.999999036	100	4.856	0	2.38	100	0.080076643
0.080032444	0.00114	0.9999987	100	3.512	0	2.485	100	0.080032444
0.080027786	0.00312	0.999990266	100	3.32	0	2.34	100	0.080027786
0.079958516	0.001863636	0.999996527	100	3.56	0	2.48	100	0.079958516
0.079952119	0.001992727	0.999996029	100	2.792	0	2.475	100	0.079952119
0.079927149	0.003012727	0.999990923	100	2.936	0	2.16	100	0.079927149
0.079913337	0.000370909	0.999999862	100	4.52	0	2.445	100	0.079913337
0.079894384	0.001303636	0.999998301	100	3.656	0	2.045	100	0.079894384
0.079878789	0.000147273	0.999999978	100	4.376	0	2.165	100	0.079878789
0.079877795	0.000572727	0.999999672	100	4.712	0	2.145	100	0.079877795
0.079862012	0.001052727	0.999998892	100	4.184	0	2.47	100	0.079862012
0.079808493	0.003269091	0.999989313	100	4.856	0	2.35	100	0.079808493
0.079764828	0.006978182	0.999951305	100	4.664	0	2.41	100	0.079764828
0.079760804	0.000387273	0.99999985	100	4.904	0	2.195	100	0.079760804
0.079735235	0.00082	0.999999328	100	4.904	0	2.295	100	0.079735235
0.079708134	0.000529091	0.99999972	100	2.312	0	2.36	100	0.079708134
0.079676382	0.000356364	0.999999873	100	4.616	0	2.375	100	0.079676382
0.07966223	0.067449091	0.99545062	100	2.456	0	2.1	100	0.07966223
0.079652034	0.000665455	0.999999557	100	3.8	0	2.385	100	0.079652034
0.07962455	0.00246	0.999993948	100	4.52	0	2.135	100	0.07962455
0.079594441	0.001096364	0.999998798	100	4.472	0	2.285	100	0.079594441
0.079554198	0.000592727	0.999999649	100	3.368	0	2.435	100	0.079554198
0.07945027	0.000929091	0.999999137	100	4.76	0	2.35	100	0.07945027
0.079432913	9.82E-05	0.99999999	100	4.856	0	2.36	100	0.079432913
0.079420361	0.000603636	0.999999636	100	3.848	0	2.315	100	0.079420361
0.079353307	0.00142	0.999997984	100	4.712	0	2.265	100	0.079353307
0.079298563	0.000269091	0.999999928	100	3.704	0	2.44	100	0.079298563
0.079275301	0.002	0.999996	100	4.472	0	2.295	100	0.079275301
0.079264053	9.82E-05	0.99999999	100	3.128	0	2.39	100	0.079264053
0.079249775	0.001761818	0.999996896	100	4.664	0	2.46	100	0.079249775
0.079244928	0.001956364	0.999996173	100	3.368	0	2.485	100	0.079244928
0.079221518	0.003218182	0.999989643	100	4.136	0	2.35	100	0.079221518
0.079219421	0.002129091	0.999995467	100	4.568	0	2.475	100	0.079219421
0.079178954	0.001258182	0.999998417	100	3.896	0	2.45	100	0.079178954
0.079166886	0.001510909	0.999997717	100	4.328	0	2.415	100	0.079166886
0.079096339	0.002670909	0.999992866	100	4.184	0	2.31	100	0.079096339
0.079087167	0.001634545	0.999997328	100	4.52	0	2.33	100	0.079087167
0.079037891	0.000990909	0.999999018	100	3.944	0	2.335	100	0.079037891
0.079016777	0.003581818	0.999987171	100	3.56	0	2.425	100	0.079016777
0.078957403	0.002545455	0.999993521	100	4.904	0	2.105	100	0.078957403
0.078943492	0.000194545	0.999999962	100	3.224	0	2.425	100	0.078943492
0.078934403	0.000878182	0.999999229	100	3.224	0	2.405	100	0.078934403
0.078912773	0.002487273	0.999993813	100	3.608	0	2.495	100	0.078912773
0.078811188	0.001730909	0.999997004	100	3.752	0	2.5	100	0.078811188
0.078792417	0.000187273	0.999999965	100	3.752	0	2.49	100	0.078792417
0.078707376	0.001063636	0.999998869	100	4.52	0	2.325	100	0.078707376
0.078705559	0.002247273	0.99999495	100	3.8	0	2.375	100	0.078705559
0.078704246	0.000152727	0.999999977	100	4.76	0	2.12	100	0.078704246
0.078673693	0.001425455	0.999997968	100	2.84	0	2.495	100	0.078673693
0.078639096	0.004167273	0.999982634	100	4.424	0	2.38	100	0.078639096
0.078548494	0.002903636	0.999991569	100	3.272	0	2.455	100	0.078548494
0.078520771	0.001683636	0.999997165	100	4.952	0	2.21	100	0.078520771
0.078502823	0.000683636	0.999999533	100	3.752	0	2.475	100	0.078502823
0.078498021	0.001201818	0.999998556	100	4.904	0	2.28	100	0.078498021
0.078493235	0.001143636	0.999998692	100	4.904	0	2.175	100	0.078493235
0.078492111	0.002952727	0.999991281	100	4.568	0	2.495	100	0.078492111
0.078387961	0.000741818	0.99999945	100	3.704	0	2.375	100	0.078387961
0.078239817	0.000436364	0.99999981	100	4.232	0	2.29	100	0.078239817
0.078230452	0.002190909	0.9999952	100	3.992	0	2.24	100	0.078230452
0.078216875	0.003494545	0.999987788	100	4.184	0	2.14	100	0.078216875
0.078211542	0.002438182	0.999994055	100	3.56	0	2.405	100	0.078211542
0.078196438	0.001812727	0.999996714	100	3.992	0	2.29	100	0.078196438
0.078189644	0.00012	0.999999986	100	4.184	0	2.43	100	0.078189644
0.078089428	0.001292727	0.999998329	100	2.984	0	2.475	100	0.078089428
0.078071666	0.002290909	0.999994752	100	4.856	0	2.475	100	0.078071666
0.078057373	0.001829091	0.999996654	100	4.664	0	2.225	100	0.078057373
0.078048704	0.001210909	0.999998534	100	3.8	0	2.37	100	0.078048704
0.078035973	0.001587273	0.999997481	100	4.328	0	2.47	100	0.078035973
0.078035535	0.001096364	0.999998798	100	3.512	0	2.37	100	0.078035535
0.0779929	0.001223636	0.999998503	100	4.808	0	2.47	100	0.0779929
0.077906766	0.001510909	0.999997717	100	4.952	0	2.44	100	0.077906766
0.077893383	0.00152	0.99999769	100	3.944	0	2.27	100	0.077893383
0.077875209	0.002929091	0.99999142	100	4.472	0	2.425	100	0.077875209
0.07785128	0.001941818	0.999996229	100	4.472	0	2.205	100	0.07785128
0.077821095	0.00142	0.999997984	100	3.608	0	2.255	100	0.077821095
0.077807915	0.000574545	0.99999967	100	4.664	0	2.415	100	0.077807915
0.07778546	0.002676364	0.999992837	100	4.664	0	2.185	100	0.07778546
0.077761171	0.003052727	0.999990681	100	4.808	0	2.305	100	0.077761171
0.077690739	0.00044	0.999999806	100	3.56	0	2.445	100	0.077690739
0.077629779	0.000514545	0.999999735	100	4.232	0	2.485	100	0.077629779
0.077620491	0.001412727	0.999998004	100	4.52	0	2.405	100	0.077620491
0.077602447	0.000543636	0.999999704	100	4.232	0	2.35	100	0.077602447
0.077598767	0.001436364	0.999997937	100	3.944	0	2.35	100	0.077598767
0.077529494	0.001667273	0.99999722	100	4.088	0	2.165	100	0.077529494
0.077525327	0.000101818	0.99999999	100	3.512	0	2.465	100	0.077525327
0.077479729	0.026467273	0.999299483	100	2.552	0	2.105	100	0.077479729
0.077466026	0.002252727	0.999994925	100	4.328	0	2.24	100	0.077466026
0.077455043	0.000643636	0.999999586	100	3.608	0	2.48	100	0.077455043
0.077432943	0.004232727	0.999982084	100	3.992	0	2.335	100	0.077432943
0.077418726	0.0013	0.99999831	100	4.904	0	2.46	100	0.077418726
0.077418663	0.0095	0.99990975	100	2.984	0	2.235	100	0.077418663
0.077349658	0.001245455	0.999998449	100	3.704	0	2.46	100	0.077349658
0.077327862	0.001101818	0.999998786	100	4.616	0	2.4	100	0.077327862
0.077268816	0.00176	0.999996902	100	4.952	0	2.375	100	0.077268816
0.077252793	0.001205455	0.999998547	100	4.328	0	2.385	100	0.077252793
0.077249286	0.001341818	0.9999982	100	2.936	0	2.295	100	0.077249286
0.077224525	0.002923636	0.999991452	100	3.608	0	2.485	100	0.077224525
0.077118143	0.000330909	0.99999989	100	4.52	0	2.285	100	0.077118143
0.077104087	0.001823636	0.999996674	100	4.952	0	2.395	100	0.077104087
0.077095089	0.001001818	0.999998996	100	3.992	0	2.43	100	0.077095089
0.077053802	0.001627273	0.999997352	100	4.616	0	2.215	100	0.077053802
0.077053348	0.002414545	0.99999417	100	4.568	0	2.185	100	0.077053348
0.077045979	9.09E-06	1	100	3.656	0	2.38	100	0.077045979
0.077024743	0.003018182	0.999990891	100	4.712	0	2.485	100	0.077024743
0.077013161	0.001570909	0.999997532	100	4.472	0	2.495	100	0.077013161
0.077001365	0.0233	0.99945711	100	2.552	0	2.085	100	0.077001365
0.076997013	0.001125455	0.999998733	100	2.552	0	2.4	100	0.076997013
