r_err,mag,sus,N,T,h,gamma,n,no_h_err,model
0.132519842,0.258332,0.000714791,2500,1.544,0,3.62,50,0.132137647,SF
0.11666242,0.163017236,0.003049606,2500,1.256,0,4.34,50,0.11413739,SF
0.389938668,0.019037382,4.67E-05,2500,4.52,0,4.52,50,0.382099818,SF
0.437178162,0.226296073,0.000846594,2500,1.736,0,3.44,50,0.428851581,SF
1.736287109,0.086746327,0.002651047,2500,0.2,0,3.44,50,1.701611759,SF
1.575546221,0.865251273,0.000146001,2500,0.392,0,2.3,50,1.544631197,SF
0.174290191,0.047070545,0.000456128,2500,2.312,0,3.5,50,0.170711436,SF
0.373770176,0.019310036,4.49E-05,2500,4.808,0,4.1,50,0.366229816,SF
2.750025074,0.623860291,0.000166079,2500,1.448,0,2.42,50,2.695049105,SF
0.37809466,0.019422545,4.49E-05,2500,4.712,0,4.46,50,0.370520052,SF
0.212098431,0.147813382,0.000261371,2500,3.56,0,2.78,50,0.211133799,SF
2.083108125,0.5266288,0.000898677,2500,0.584,0,4.04,50,2.041471617,SF
1.804066691,0.391298764,0.00037102,2500,1.64,0,3.08,50,1.768072296,SF
0.232984166,0.075487055,0.000338389,2500,3.56,0,2.96,50,0.228208704,SF
1.434233983,0.454175055,0.001233078,2500,0.776,0,4.7,50,1.405605219,SF
0.232070787,0.026291491,0.000115764,2500,3.368,0,3.56,50,0.227341972,SF
2.65794067,0.634293527,0.000412093,2500,0.68,0,3.32,50,2.604798382,SF
0.241107734,0.023115418,0.000104222,2500,2.888,0,4.46,50,0.236192075,SF
0.219302851,0.029788436,0.00016464,2500,2.984,0,3.68,50,0.214834375,SF
2.759136648,0.667255855,0.000487215,2500,0.488,0,3.26,50,2.703969707,SF
1.769565353,0.200578909,0.000133479,2500,4.232,0,2.66,50,1.734426607,SF
0.265008755,0.067415345,0.000200144,2500,3.848,0,3.26,50,0.259760577,SF
0.363701393,0.019872873,4.76E-05,2500,4.712,0,4.04,50,0.356392797,SF
0.224160234,0.026712873,0.000130294,2500,3.08,0,3.56,50,0.219565072,SF
0.201858,0.036015273,0.000236652,2500,2.888,0,3.32,50,0.197767528,SF
0.335868968,0.0205656,4.79E-05,2500,5,0,3.38,50,0.329112906,SF
0.310024624,0.022630764,5.96E-05,2500,4.904,0,3.26,50,0.303793717,SF
0.120039211,0.180650036,0.002570322,2500,1.352,0,4.22,50,0.117491071,SF
0.220380574,0.029006909,0.000163242,2500,2.792,0,3.86,50,0.215895298,SF
0.293766767,0.020940945,6.98E-05,2500,3.56,0,4.34,50,0.287797024,SF
0.193014981,0.029314036,0.000194658,2500,2.504,0,3.98,50,0.189050857,SF
2.347399435,0.554046618,0.00025899,2500,1.256,0,2.84,50,2.300491156,SF
0.100584368,0.078900291,0.002403427,2500,1.064,0,4.88,50,0.098372371,SF
2.714002179,0.579795855,8.27E-05,2500,2.792,0,2,50,2.65974038,SF
0.173368836,0.169262909,0.000528164,2500,2.312,0,3.44,50,0.169810966,SF
2.797851686,0.479043127,8.22E-05,2500,3.56,0,2.12,50,2.741936139,SF
1.987747648,0.370307927,0.026383703,2500,0.2,0,3.98,50,1.948078132,SF
0.780449838,0.228191927,0.000563196,2500,1.928,0,3.26,50,0.76510316,SF
0.377923148,0.019485382,4.27E-05,2500,4.904,0,3.92,50,0.370290754,SF
0.272093775,0.023558036,7.78E-05,2500,4.04,0,3.32,50,0.266586773,SF
0.555158466,0.325434036,0.001392937,2500,0.968,0,4.34,50,0.544230602,SF
2.959717445,0.531427418,0.000101908,2500,2.696,0,2.18,50,2.900554563,SF
0.124367497,0.112079855,0.002330538,2500,1.352,0,4.4,50,0.121681713,SF
0.207413122,0.025483418,0.000132511,2500,2.792,0,3.92,50,0.203182502,SF
1.801457308,0.659481818,0.031825445,2500,0.2,0,3.14,50,1.76571115,SF
2.359003728,0.541766255,0.000258683,2500,1.448,0,2.66,50,2.311878507,SF
2.301312713,0.345331127,0.016211481,2500,0.296,0,5,50,2.25531151,SF
2.283057698,0.772146327,0.000227796,2500,0.488,0,2.48,50,2.237429865,SF
0.269644854,0.0224256,8.11E-05,2500,3.56,0,3.8,50,0.264179342,SF
0.785663178,0.392977673,0.001506388,2500,0.68,0,4.76,50,0.77003272,SF
0.997546377,0.403284655,0.0007247,2500,1.064,0,3.86,50,0.97770943,SF
2.465173186,0.527725673,0.002546183,2500,0.488,0,4.22,50,2.41588853,SF
0.126686329,0.070668218,0.001525916,2500,1.352,0,4.64,50,0.1239714,SF
1.794882063,0.206890036,0.000196749,2500,3.656,0,2.6,50,1.759185066,SF
0.303877177,0.0205888,6.35E-05,2500,3.752,0,4.22,50,0.297706894,SF
0.128002607,0.092563491,0.001900384,2500,1.448,0,4.28,50,0.125275432,SF
2.507818991,0.734899855,0.000215972,2500,0.68,0,2.66,50,2.457672488,SF
0.894495484,0.367194836,0.000880563,2500,1.064,0,4.04,50,0.876729508,SF
0.771821753,0.192010618,0.000370955,2500,2.6,0,3.08,50,0.756776078,SF
2.579517756,0.592474036,0.000770508,2500,0.488,0,3.8,50,2.527946298,SF
0.29866717,0.021181164,6.68E-05,2500,3.944,0,3.86,50,0.292602127,SF
2.667491778,0.666760945,0.000185861,2500,1.16,0,2.42,50,2.614159669,SF
2.713318231,0.305650618,0.000107312,2500,4.328,0,2.3,50,2.659150359,SF
1.562593595,0.795801745,0.000138682,2500,0.68,0,2.18,50,1.531348725,SF
0.173810185,0.031168291,0.000260657,2500,2.12,0,4.22,50,0.17022251,SF
2.641705662,0.574733164,0.000205177,2500,1.448,0,2.6,50,2.588907478,SF
0.2596948,0.022274327,9.13E-05,2500,3.08,0,4.7,50,0.254449419,SF
0.259585537,0.022758764,8.23E-05,2500,3.56,0,3.68,50,0.25430339,SF
0.141253476,0.041887345,0.000601569,2500,1.544,0,4.94,50,0.138268121,SF
2.571465179,0.6290488,0.000593456,2500,0.584,0,3.56,50,2.520054692,SF
2.277229568,0.289874473,0.000119747,2500,3.944,0,2.48,50,2.231807865,SF
2.684942171,0.527657527,0.000126993,2500,2.312,0,2.24,50,2.631286671,SF
2.353909339,0.588955055,0.000852024,2500,0.68,0,3.44,50,2.30685484,SF
2.323643151,0.566999636,0.00054291,2500,0.776,0,3.5,50,2.277198079,SF
0.815381969,0.360748655,0.000572391,2500,1.352,0,3.62,50,0.799257005,SF
0.149412303,0.108357818,0.001430419,2500,1.832,0,3.92,50,0.14627041,SF
0.176279207,0.103657673,0.00081793,2500,2.408,0,3.44,50,0.172628093,SF
0.263083827,0.021822255,8.51E-05,2500,3.176,0,4.46,50,0.257722834,SF
2.702086569,0.606535636,0.000153687,2500,1.64,0,2.3,50,2.6480675,SF
2.725255526,0.451238255,0.000149196,2500,2.504,0,2.36,50,2.670805954,SF
0.73822717,0.338592073,0.000491444,2500,1.64,0,3.2,50,0.72369198,SF
1.645498554,0.796925236,0.000244721,2500,0.392,0,2.36,50,1.612776487,SF
2.190119013,0.310229309,0.000184264,2500,2.792,0,2.78,50,2.146421797,SF
0.794506155,0.146332,0.000146636,2500,4.616,0,2.6,50,0.779374233,SF
0.971483567,0.143386764,0.000252254,2500,3.464,0,2.78,50,0.952520789,SF
0.3333844,0.020119636,5.17E-05,2500,4.52,0,3.98,50,0.326670751,SF
2.704074284,0.649164509,0.000218109,2500,1.064,0,2.66,50,2.650012605,SF
2.736866792,0.707757527,0.000253353,2500,0.68,0,2.78,50,2.682141738,SF
1.891448597,0.771550982,0.000135796,2500,0.872,0,2.12,50,1.85362428,SF
0.357383082,0.019433018,4.92E-05,2500,4.328,0,4.64,50,0.350234474,SF
0.452953356,0.284992,0.002246468,2500,0.872,0,5,50,0.44408129,SF
0.312689057,0.021152582,5.70E-05,2500,4.328,0,3.74,50,0.306365663,SF
2.220535016,0.636693891,0.001241465,2500,0.296,0,3.38,50,2.176182085,SF
0.257488665,0.023663127,9.09E-05,2500,3.56,0,3.62,50,0.252257866,SF
0.380765197,0.019308145,4.47E-05,2500,4.808,0,4.4,50,0.373130401,SF
0.312279637,0.0218368,6.00E-05,2500,4.52,0,3.38,50,0.305994787,SF
0.189108252,0.0314984,0.000213923,2500,2.6,0,3.56,50,0.185226024,SF
0.985714173,0.4116792,0.000511503,2500,1.352,0,3.32,50,0.966146057,SF
0.272265803,0.021530545,7.61E-05,2500,3.464,0,4.16,50,0.266768316,SF
2.477664469,0.542619782,0.002261686,2500,0.392,0,4.52,50,2.428135588,SF
0.213211259,0.070787418,0.000433544,2500,3.272,0,3.02,50,0.20883371,SF
0.101891939,0.211764218,0.002992086,2500,1.064,0,4.76,50,0.099938748,SF
2.320155427,0.552035345,0.000376142,2500,0.968,0,3.02,50,2.273789663,SF
0.191486648,0.025462836,0.000172774,2500,2.12,0,5,50,0.187547858,SF
3.241326064,0.408023782,0.00010273,2500,3.464,0,2.24,50,3.176546928,SF
2.482780561,0.617758182,0.000158511,2500,1.448,0,2.48,50,2.433145488,SF
0.200745976,0.037179491,0.000233425,2500,3.176,0,3.2,50,0.196690657,SF
1.377677486,0.243988945,0.000176229,2500,3.464,0,2.54,50,1.350354816,SF
0.685220835,0.128078618,0.000269518,2500,3.272,0,3.08,50,0.672119035,SF
0.268864481,0.024181745,7.47E-05,2500,4.424,0,3.14,50,0.263433708,SF
0.411807908,0.018797382,4.10E-05,2500,4.904,0,4.7,50,0.403509558,SF
0.348756314,0.019655491,5.11E-05,2500,4.232,0,4.7,50,0.341718347,SF
1.626543451,0.825945091,0.000162892,2500,0.488,0,2.24,50,1.594081309,SF
2.451469289,0.620859709,9.30E-05,2500,2.312,0,2.06,50,2.402468746,SF
0.181120505,0.026954909,0.000195892,2500,2.12,0,4.64,50,0.177367035,SF
0.341439697,0.020012,5.19E-05,2500,4.328,0,4.28,50,0.33457672,SF
0.244905419,0.022371855,0.000101329,2500,2.792,0,4.34,50,0.239934966,SF
2.856142445,0.678536655,0.000278297,2500,0.776,0,2.72,50,2.799031421,SF
0.301817033,0.021578691,6.96E-05,2500,3.848,0,3.86,50,0.295739683,SF
1.477103131,0.473358109,0.001212859,2500,0.68,0,4.16,50,1.447602544,SF
2.17129677,0.647182836,0.000112536,2500,1.928,0,2,50,2.127911067,SF
0.298372538,0.022032727,6.53E-05,2500,4.232,0,3.56,50,0.292362012,SF
0.273330279,0.068889236,0.000205081,2500,4.904,0,2.78,50,0.267791686,SF
2.024327644,0.4820088,0.001950538,2500,0.584,0,4.16,50,1.983868191,SF
0.185589526,0.146661164,0.000544664,2500,2.792,0,2.96,50,0.181731665,SF
2.046194149,0.459014036,0.001670603,2500,0.488,0,4.82,50,2.005296125,SF
0.406802989,0.018961164,4.23E-05,2500,4.808,0,4.82,50,0.398603359,SF
0.190414076,0.028272509,0.000203427,2500,2.216,0,4.64,50,0.186495518,SF
0.288569247,0.020850036,6.88E-05,2500,3.56,0,4.22,50,0.282713598,SF
1.5317157,0.438614909,0.000104155,2500,2.984,0,2,50,1.501148439,SF
2.070691739,0.026932727,0.002503514,2500,0.2,0,4.04,50,2.029327513,SF
1.758730092,0.158655636,0.000156724,2500,4.424,0,2.66,50,1.723851977,SF
2.423491233,0.709516727,0.000149346,2500,1.064,0,2.36,50,2.375030112,SF
2.344606421,0.665600873,0.000104419,2500,1.928,0,2.06,50,2.297741184,SF
2.543251937,0.574974109,0.000284209,2500,1.064,0,2.9,50,2.492420291,SF
2.746896454,0.665891055,0.000348993,2500,0.68,0,3.08,50,2.691971014,SF
0.399744811,0.018878982,4.26E-05,2500,4.712,0,4.82,50,0.391682074,SF
3.001380405,0.3727272,7.77E-05,2500,4.616,0,2.12,50,2.941405835,SF
0.312754404,0.021115127,6.02E-05,2500,4.136,0,3.62,50,0.306454129,SF
1.517914574,0.407965164,0.000358112,2500,1.544,0,3.08,50,1.487663744,SF
2.10500838,0.708502982,0.005567652,2500,0.296,0,3.02,50,2.063114319,SF
2.486189726,0.586330691,0.000360299,2500,0.872,0,3.26,50,2.436489934,SF
0.227722229,0.023787345,0.000112535,2500,2.888,0,4.28,50,0.223106663,SF
2.05322496,0.030810182,0.001600429,2500,0.2,0,4.46,50,2.012207609,SF
0.187373988,0.029951273,0.000211871,2500,2.408,0,3.92,50,0.183516213,SF
0.382047593,0.019235855,5.01E-05,2500,4.232,0,5,50,0.374365327,SF
2.556125059,0.609169382,0.000391059,2500,0.776,0,3.26,50,2.505024504,SF
0.263137719,0.027898109,9.41E-05,2500,4.52,0,2.9,50,0.257823068,SF
1.742275708,0.476407636,0.000298969,2500,1.544,0,2.96,50,1.707517119,SF
0.230414501,0.037437964,0.000215673,2500,2.984,0,3.74,50,0.225727194,SF
0.13943304,0.121839855,0.001726426,2500,1.64,0,3.74,50,0.136494984,SF
0.169974046,0.100751345,0.000916317,2500,2.312,0,3.26,50,0.166473086,SF
2.731095731,0.625825164,0.000297378,2500,0.872,0,2.96,50,2.676492784,SF
0.307732398,0.020623564,6.57E-05,2500,3.656,0,4.94,50,0.301567725,SF
2.726142816,0.631760145,0.000267195,2500,0.968,0,2.78,50,2.671640644,SF
0.22948378,0.045737309,0.000249414,2500,3.56,0,3.14,50,0.224845369,SF
0.233432589,0.023252364,0.000110244,2500,2.792,0,4.4,50,0.228679775,SF
0.409498132,0.018921964,4.20E-05,2500,4.904,0,4.52,50,0.401250322,SF
2.547035031,0.273146618,0.000151206,2500,3.56,0,2.54,50,2.496205133,SF
0.173776663,0.0272264,0.000215667,2500,1.928,0,4.94,50,0.170167679,SF
0.686919044,0.2580952,0.000702631,2500,1.544,0,3.86,50,0.673427649,SF
0.211185427,0.033150255,0.000197107,2500,2.984,0,3.38,50,0.206896925,SF
0.226229875,0.126339636,0.000233547,2500,3.752,0,2.84,50,0.223653862,SF
0.182835994,0.071624655,0.00055954,2500,2.6,0,3.38,50,0.179088188,SF
2.964650401,0.2806416,0.000100221,2500,4.52,0,2.36,50,2.905449908,SF
1.765777845,0.540439782,0.000540649,2500,0.872,0,3.5,50,1.730505644,SF
0.696070602,0.289326764,0.000879927,2500,1.256,0,3.86,50,0.682355487,SF
2.726982066,0.678458036,0.000184676,2500,1.064,0,2.48,50,2.672457856,SF
0.18761093,0.048361382,0.000393275,2500,2.6,0,3.32,50,0.183731924,SF
2.747593672,0.335689455,0.000128468,2500,3.464,0,2.48,50,2.692713541,SF
2.687395406,0.677162836,0.000566121,2500,0.872,0,2.66,50,2.633660268,SF
0.172535048,0.171243418,0.000518348,2500,2.312,0,3.38,50,0.169105594,SF
0.261390135,0.022139127,8.44E-05,2500,3.368,0,3.98,50,0.256114237,SF
0.155759963,0.056799782,0.000768003,2500,1.928,0,3.8,50,0.15252473,SF
2.839983834,0.6121288,0.000238283,2500,1.16,0,2.66,50,2.783210963,SF
2.4063543,0.319627782,0.000173046,2500,2.984,0,2.54,50,2.358315901,SF
2.476044364,0.692671636,0.00058628,2500,0.392,0,3.26,50,2.426560424,SF
0.408176041,0.0189704,4.38E-05,2500,4.808,0,4.58,50,0.399936673,SF
2.421686608,0.3576752,0.035950229,2500,0.296,0,4.7,50,2.373271043,SF
0.093380091,0.1507616,0.005866673,2500,0.872,0,4.94,50,0.091260838,SF
2.940634137,0.463305527,0.000114566,2500,2.888,0,2.3,50,2.881866457,SF
0.267206882,0.038934182,0.00014892,2500,5,0,2.72,50,0.261843996,SF
1.654020352,0.167108655,0.000132339,2500,4.424,0,2.78,50,1.621285749,SF
2.249795299,0.777742982,0.00017479,2500,0.68,0,2.3,50,2.204815285,SF
0.148519609,0.035875273,0.000435836,2500,1.64,0,4.94,50,0.145411174,SF
0.150649783,0.040568364,0.000551597,2500,1.64,0,4.58,50,0.147520133,SF
0.163060107,0.090017673,0.000950235,2500,2.024,0,3.74,50,0.159676986,SF
0.415378573,0.019119927,4.13E-05,2500,5,0,4.52,50,0.407011078,SF
0.290234133,0.020734327,7.26E-05,2500,3.368,0,4.64,50,0.284346627,SF
2.725414099,0.675381236,0.000197256,2500,1.064,0,2.54,50,2.670922835,SF
0.301989053,0.021592218,5.89E-05,2500,4.424,0,3.38,50,0.29589129,SF
0.85020976,0.148667418,0.000353275,2500,2.696,0,3.2,50,0.833618851,SF
0.126826561,0.048302618,0.000916309,2500,1.352,0,4.88,50,0.124103327,SF
2.830752842,0.671548582,0.002711631,2500,0.488,0,3.08,50,2.774158391,SF
2.303014337,0.714531855,0.000406246,2500,0.392,0,2.78,50,2.256994564,SF
0.154043566,0.041051418,0.00049319,2500,1.832,0,4.4,50,0.150839125,SF
0.210891815,0.062845236,0.000426683,2500,3.176,0,3.02,50,0.206587611,SF
2.566194911,0.549841964,0.001384844,2500,0.488,0,4.1,50,2.514889248,SF
0.317580863,0.0201312,6.24E-05,2500,3.752,0,4.64,50,0.311176663,SF
1.635146567,0.243752945,0.00021119,2500,3.176,0,2.72,50,1.602624009,SF
0.288159703,0.038452945,0.000135761,2500,4.232,0,3.32,50,0.282364255,SF
0.172871114,0.034055273,0.000278519,2500,2.312,0,3.92,50,0.169323951,SF
0.715804537,0.331278982,0.000620848,2500,1.448,0,3.44,50,0.701709326,SF
1.095919593,0.230125745,0.000250228,2500,2.888,0,2.84,50,1.074280539,SF
0.324390677,0.026012073,7.28E-05,2500,5,0,3.32,50,0.317781114,SF
0.173657956,0.061442764,0.000667833,2500,2.504,0,3.26,50,0.170078979,SF
0.285279877,0.021928727,7.25E-05,2500,3.752,0,4.04,50,0.279494162,SF
0.911550327,0.313284582,0.000859525,2500,1.16,0,4.1,50,0.893461591,SF
0.299439878,0.020555782,6.70E-05,2500,3.56,0,4.88,50,0.293394699,SF
0.854720331,0.341505018,0.000583451,2500,1.448,0,3.5,50,0.837804484,SF
2.185466907,0.662548655,0.01882245,2500,0.296,0,3.26,50,2.141821329,SF
0.137762453,0.063235055,0.001142651,2500,1.64,0,4.04,50,0.134875608,SF
1.665032075,0.452373891,0.000591914,2500,0.968,0,3.5,50,1.631789798,SF
1.094107781,0.206431273,0.000441605,2500,2.312,0,3.14,50,1.072442697,SF
1.7608793,0.207785818,0.000117024,2500,4.52,0,2.66,50,1.725906231,SF
3.168145527,0.3205232,7.86E-05,2500,5,0,2.3,50,3.104848946,SF
2.381166376,0.347992218,0.049231791,2500,0.296,0,4.16,50,2.333564037,SF
1.529445618,0.311626836,0.000226865,2500,2.6,0,2.72,50,1.499015884,SF
2.36693688,0.364626109,9.00E-05,2500,4.136,0,2.36,50,2.319677122,SF
0.223481091,0.023567709,0.000121796,2500,2.6,0,4.64,50,0.218904132,SF
0.255114254,0.022740655,8.88E-05,2500,3.272,0,4.1,50,0.249935365,SF
0.248368531,0.101435345,0.000225997,2500,4.328,0,2.78,50,0.243342817,SF
2.185745464,0.215665309,0.000157792,2500,3.848,0,2.6,50,2.142194703,SF
0.3050818,0.021617091,6.44E-05,2500,4.04,0,3.92,50,0.298904018,SF
0.353234154,0.019338691,5.13E-05,2500,4.136,0,5,50,0.346128357,SF
3.440612047,0.371268364,7.71E-05,2500,4.808,0,2.12,50,3.371840424,SF
0.147003781,0.0436144,0.000584535,2500,1.736,0,4.34,50,0.143931032,SF
0.448846189,0.322026982,0.001050243,2500,1.16,0,4.04,50,0.440135019,SF
0.178594384,0.028465818,0.000224113,2500,2.024,0,4.88,50,0.174891363,SF
2.469570733,0.744156509,0.000238704,2500,0.584,0,2.6,50,2.420197073,SF
2.296984801,0.566553891,0.104418815,2500,0.296,0,3.5,50,2.251093633,SF
2.710086464,0.681651345,0.000136766,2500,1.352,0,2.24,50,2.655897534,SF
0.11142371,0.158371564,0.003272119,2500,1.256,0,4.28,50,0.108982506,SF
2.365570624,0.368508364,0.000184128,2500,2.6,0,2.54,50,2.318340949,SF
0.872158591,0.116059055,0.000150808,2500,4.616,0,2.9,50,0.855469959,SF
0.743901508,0.272053818,0.000483518,2500,1.832,0,3.26,50,0.72930087,SF
0.786517821,0.288805673,0.000737809,2500,1.352,0,3.68,50,0.770971608,SF
0.334724864,0.020687564,5.10E-05,2500,4.808,0,3.5,50,0.32794711,SF
1.262611792,0.292292436,0.000309291,2500,2.216,0,3.02,50,1.237527673,SF
0.370184523,0.0195376,4.78E-05,2500,4.424,0,4.88,50,0.362737642,SF
0.28408819,0.020606255,7.30E-05,2500,3.272,0,5,50,0.278314818,SF
0.15279224,0.034603782,0.000379799,2500,1.736,0,4.76,50,0.149603167,SF
0.262870925,0.021755636,8.68E-05,2500,3.176,0,4.52,50,0.257526353,SF
2.792857553,0.524730764,0.00013583,2500,2.216,0,2.3,50,2.737044401,SF
0.238955715,0.025780218,0.000123027,2500,3.176,0,3.74,50,0.234109226,SF
2.826424702,0.670160291,0.000226566,2500,0.968,0,2.66,50,2.76991136,SF
0.348758888,0.019979127,4.73E-05,2500,4.904,0,3.68,50,0.341710157,SF
0.241089372,0.064260582,0.000286053,2500,4.136,0,2.9,50,0.236213998,SF
2.709787762,0.599443782,0.000108813,2500,2.12,0,2.12,50,2.655614637,SF
0.243925835,0.022310545,9.93E-05,2500,2.888,0,4.82,50,0.238944658,SF
2.303545942,0.332269236,0.000162966,2500,3.08,0,2.6,50,2.257570114,SF
0.332859614,0.020086618,5.62E-05,2500,4.04,0,4.64,50,0.326138537,SF
0.126010951,0.152951782,0.00245726,2500,1.448,0,4.16,50,0.123328764,SF
0.28915295,0.0207248,7.21E-05,2500,3.464,0,4.4,50,0.283304581,SF
0.283913212,0.025868509,9.81E-05,2500,3.656,0,3.92,50,0.278175371,SF
3.072332431,0.490093891,9.64E-05,2500,3.176,0,2.12,50,3.010922828,SF
2.586720092,0.577351782,9.30E-05,2500,2.6,0,2.06,50,2.535019108,SF
0.231277391,0.023071345,0.000108081,2500,2.792,0,4.64,50,0.226541218,SF
0.129278979,0.069473818,0.001475488,2500,1.544,0,3.92,50,0.126516726,SF
0.359468511,0.019727855,4.69E-05,2500,4.712,0,4.1,50,0.35221231,SF
1.646152622,0.677886836,0.097778534,2500,0.2,0,2.84,50,1.614027756,SF
0.157748045,0.075507564,0.00081097,2500,1.832,0,4.1,50,0.154463876,SF
0.200339495,0.026648727,0.000167646,2500,2.408,0,4.76,50,0.196213748,SF
0.135106737,0.0545544,0.00096777,2500,1.544,0,4.4,50,0.132248988,SF
0.27884535,0.021803927,7.70E-05,2500,3.56,0,4.1,50,0.27316874,SF
0.289961721,0.023425164,7.34E-05,2500,4.232,0,3.44,50,0.28407702,SF
0.297331435,0.020774109,6.74E-05,2500,3.56,0,4.58,50,0.291327484,SF
0.377481752,0.019371418,4.83E-05,2500,4.424,0,4.64,50,0.369940064,SF
1.266254484,0.267696291,0.000293856,2500,2.408,0,2.96,50,1.24111899,SF
0.389276447,0.019278327,4.59E-05,2500,4.616,0,4.52,50,0.381461606,SF
0.260403199,0.021243564,8.83E-05,2500,2.888,0,5,50,0.25511406,SF
1.519442533,0.349784873,0.00029601,2500,2.024,0,3.08,50,1.489175086,SF
0.293004332,0.028579927,8.95E-05,2500,4.904,0,2.84,50,0.287070719,SF
2.442632684,0.477373964,0.027346943,2500,0.392,0,4.88,50,2.393804019,SF
2.515999889,0.663831127,0.000148659,2500,1.352,0,2.3,50,2.465692322,SF
2.484869306,0.650067273,0.000201498,2500,1.064,0,2.72,50,2.435188785,SF
0.303216057,0.022884291,6.75E-05,2500,4.328,0,3.5,50,0.297098768,SF
0.194960794,0.026101891,0.000167526,2500,2.312,0,4.82,50,0.190967784,SF
0.326631883,0.020573527,5.51E-05,2500,4.424,0,3.8,50,0.320014888,SF
0.149316676,0.037093236,0.000441732,2500,1.736,0,4.28,50,0.146198813,SF
0.171559034,0.035368,0.000335568,2500,2.024,0,4.28,50,0.168014047,SF
2.478173346,0.719556,0.000305786,2500,0.488,0,2.72,50,2.428630228,SF
0.239764101,0.025550836,0.000105556,2500,3.464,0,3.32,50,0.2349452,SF
2.338361976,0.581508073,0.014818132,2500,0.296,0,3.92,50,2.291625249,SF
1.024324181,0.394559564,0.001553772,2500,0.68,0,4.88,50,1.003903356,SF
0.192700209,0.026723782,0.000168174,2500,2.408,0,4.28,50,0.188754223,SF
0.158219733,0.041113091,0.000490918,2500,1.832,0,4.16,50,0.154973112,SF
0.330374576,0.019919345,6.09E-05,2500,3.752,0,4.88,50,0.323704858,SF
1.181262354,0.222511491,0.000271489,2500,2.696,0,3.08,50,1.157873017,SF
1.137670929,0.232548,0.000194794,2500,3.272,0,2.72,50,1.115208028,SF
2.844406045,0.621050764,0.000166104,2500,1.448,0,2.36,50,2.787542551,SF
0.267901103,0.021648582,9.00E-05,2500,2.984,0,5,50,0.262445249,SF
0.840204825,0.234617673,0.000380237,2500,2.216,0,3.14,50,0.823689984,SF
0.164802387,0.030272582,0.000267934,2500,1.928,0,4.76,50,0.161365675,SF
0.143136424,0.040524218,0.00058009,2500,1.544,0,4.82,50,0.140136184,SF
0.391343576,0.019765091,4.39E-05,2500,5,0,4.16,50,0.383482041,SF
2.365566242,0.439421891,0.013460278,2500,0.296,0,4.52,50,2.318276431,SF
2.491341326,0.587317964,0.000859926,2500,0.584,0,3.86,50,2.441534502,SF
0.317884342,0.0213904,5.38E-05,2500,4.808,0,3.32,50,0.311478432,SF
0.155057956,0.056105818,0.000785951,2500,2.024,0,3.68,50,0.151861445,SF
2.58889637,0.377879636,0.000136232,2500,3.08,0,2.42,50,2.537187188,SF
3.212620303,0.348428582,8.88E-05,2500,4.328,0,2.24,50,3.148425077,SF
1.380279714,0.185914545,0.000227245,2500,3.272,0,2.84,50,1.352970442,SF
2.818440489,0.348619491,0.000110558,2500,3.848,0,2.3,50,2.762148403,SF
0.233817335,0.023641964,0.000107381,2500,2.984,0,4.16,50,0.229071766,SF
2.008295963,0.540432873,0.000531201,2500,0.872,0,3.56,50,1.968170739,SF
1.483174492,0.343792582,0.000258582,2500,2.216,0,2.9,50,1.453646387,SF
0.28015894,0.069587564,0.00018286,2500,4.712,0,2.9,50,0.274512922,SF
1.288873501,0.345603636,0.000468261,2500,1.64,0,3.14,50,1.263218779,SF
2.157688313,0.680679782,0.001910585,2500,0.296,0,3.32,50,2.114617516,SF
2.608378778,0.646913382,0.000141861,2500,1.448,0,2.3,50,2.556226535,SF
2.273492506,0.445803636,0.000180301,2500,2.216,0,2.66,50,2.22809898,SF
